time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.6600000000000003,-0.016184312043,0.0607798835692,10.416479186,0.0593044836921,0.025410164966,0.0,-0.0920497917144,0.269611192675,1.40247418295,0.0384919067746,0.00948981369846,0.0,491.01849207618653,491.849629419372,489.3537625226174,490.4121161080865
0.7200000000000003,-0.0224113584998,0.0785511119236,10.5095654012,0.0625465263919,0.0312175682765,0.0,-0.116239918409,0.323176350337,1.69995072336,0.0266454367515,0.0333896071534,0.0,497.19827857338447,498.94596094064576,498.5203255036604,497.65441043189435
0.7800000000000004,-0.0300269770628,0.0992226707364,10.6141330572,0.0671101199074,0.0334361960219,0.0,-0.137828021919,0.366301814423,1.78546524018,0.0443456598028,0.037411556183,0.0,435.70153923609996,436.0381780200192,434.88188713421334,436.3623267703346
0.8400000000000004,-0.0389306881766,0.122463969636,10.721964447,0.075916431789,0.0390597446049,0.0,-0.159454904855,0.409225395969,1.8087920254,0.0159625994587,0.0563831561229,0.0,415.1415635449572,416.80405677778117,416.85406676370786,414.3672257903874
0.9000000000000005,-0.0492987907184,0.148546597661,10.8327453025,0.081037112482,0.0447223460488,0.0,-0.186686745668,0.460662001115,1.88371065233,0.0371453402288,0.0717657417819,0.0,431.9742788980708,433.27225108498936,432.54073923650657,434.3209812297151
0.9600000000000005,-0.0616134587565,0.178168724183,10.9524327325,0.0833939425846,0.0492425455516,0.0,-0.224336532836,0.526991105497,2.10542142132,0.0318447293725,0.0653546035397,0.0,478.43729255794796,477.95226772762277,478.9046635603728,478.50179127458824
1.0200000000000005,-0.0761453103474,0.211552494379,11.0821782396,0.0853681712326,0.0568578074399,0.0,-0.260821642151,0.585975289355,2.2191396755,0.0336555130002,0.0852425319074,0.0,444.93976736990294,446.5689367626983,447.6779261317792,447.8256229403438
1.0800000000000005,-0.092974934956,0.248406988714,11.2174722339,0.087437410046,0.0704182452149,0.0,-0.301457098099,0.642685719372,2.29040141217,0.0297296728214,0.115900162764,0.0,433.1484704046373,435.7270335726471,433.5705733332684,433.241047784285
1.1400000000000006,-0.11266794813,0.288891338804,11.359050057,0.0918841080932,0.0847339772021,0.0,-0.356534331956,0.707245747867,2.42838060651,0.0106133784493,0.0849530927071,0.0,456.3710675908533,453.9038533770793,456.7532151650225,455.22622710593896
1.2000000000000006,-0.135915934468,0.333293238003,11.5083886256,0.095923566784,0.0948042677702,0.0,-0.419412253947,0.773176862156,2.54914464156,0.0296558329113,0.108210916001,0.0,450.15657180844624,452.0417819191365,450.5761327777371,452.11290374132494
1.2600000000000007,-0.162886519088,0.381471888841,11.6623182919,0.0977497008525,0.101787362583,0.0,-0.480239074445,0.83291743295,2.58166077288,0.03111170831,0.114775151818,0.0,423.2664863183794,423.84246572116496,423.92553937498735,424.05095896280386
1.3200000000000007,-0.193726469134,0.433349503758,11.819002052,0.100673460157,0.109389243291,0.0,-0.548487393602,0.896570301364,2.6408508523,0.0412379303033,0.104231718879,0.0,433.4300810418786,432.5544234421836,432.5214435020476,433.37396578664357
1.3800000000000008,-0.228678058047,0.488981481236,11.9779979429,0.105458038097,0.118511530419,0.0,-0.617368040235,0.958214662115,2.65879089156,0.0567312878848,0.121622606053,0.0,419.1187799766109,420.63904113461115,419.43544671975377,420.78028543401086
1.4400000000000008,-0.267995608936,0.548463154999,12.1386151629,0.111761500036,0.126043761953,0.0,-0.693912528167,1.02507280476,2.69482397542,0.036839003992,0.11497876906,0.0,425.929333101121,425.37428913766155,428.3072545371203,426.6138155516309
1.5000000000000009,-0.312538800559,0.612481008931,12.3050827266,0.115593903302,0.136424467981,0.0,-0.791940909147,1.10921127867,2.85343315117,0.0216357145355,0.134254288581,0.0,464.87688902137944,466.3974157472255,467.06565203520836,465.8787645731118
1.560000000000001,-0.362773216892,0.681271251592,12.4780213084,0.118889468911,0.145004973516,0.0,-0.883352469717,1.1840405241,2.91081419496,0.0359639926824,0.125023992592,0.0,435.7744717421882,435.018412665558,435.2720127299247,436.46966105024046
1.620000000000001,-0.41862967194,0.754584384293,12.6541761402,0.121634788843,0.153071984451,0.0,-0.979270086026,1.25993969806,2.9606579223,0.0262822032247,0.132148451331,0.0,433.69454691420873,434.30777865348136,434.3996452878393,433.58744088483326
1.680000000000001,-0.480491775243,0.832564081058,12.8338789947,0.123207826088,0.161267335173,0.0,-1.08356868248,1.33946579088,3.02902059837,0.0240957546467,0.136728170843,0.0,440.19586549475144,440.59132612000406,441.30396219853003,441.1235673042404
1.740000000000001,-0.549419745154,0.915824668402,13.0214805475,0.127687728713,0.17165063764,0.0,-1.21512670741,1.43625376078,3.22342729922,0.04201469818,0.151744373939,0.0,480.27021316994274,481.4248464902338,479.9601297210761,481.31843416475095
1.8000000000000012,-0.625810139952,1.00449641458,13.2168673238,0.132839563947,0.180757896279,0.0,-1.33206891024,1.5198681531,3.28892364548,0.0586232795896,0.151867739267,0.0,442.5865835195316,442.61854635959526,442.4095061869208,443.7763620287178
1.8600000000000012,-0.709473965587,1.09833395629,13.4164374953,0.142571715798,0.194700509614,0.0,-1.45802318775,1.60887090456,3.36263838472,0.0847580426351,0.174772852957,0.0,445.30160321936654,447.19550956183434,446.3283334963952,448.4597514625926
1.9200000000000013,-0.801009757543,1.19771658475,13.6205694204,0.149405237659,0.205175458774,0.0,-1.59415131071,1.70445478945,3.44102170186,0.0690246275673,0.17384032304,0.0,450.19995904840886,450.15335581500955,450.4331030455439,449.16386984931177
1.9800000000000013,-0.900757386656,1.30282412024,13.8285251815,0.153542586504,0.215948831021,0.0,-1.73175712729,1.79940054129,3.49021279041,0.06879660191,0.166112535382,0.0,442.90714584646474,442.29937823389406,441.6746163066237,441.6594391303176
2.0400000000000014,-1.00893564097,1.41367550233,14.0392092966,0.159583363965,0.226261783101,0.0,-1.87510444654,1.89610231272,3.53193315287,0.0523975848007,0.171467831844,0.0,440.7264388429873,441.1960824192578,441.9225194840391,440.57157393820535
2.1000000000000014,-1.12617660163,1.53059851384,14.2534321563,0.163517193466,0.236538284123,0.0,-2.0338706032,2.00156907887,3.60803033763,0.0413872372196,0.170500105738,0.0,454.3375581549555,454.2873663815973,453.5528839225605,452.66908534990546
2.1600000000000015,-1.25389427484,1.65441862522,14.4751238287,0.171622051444,0.248095221124,0.0,-2.22449936195,2.12640913944,3.78030106374,0.0661876439485,0.181974676905,0.0,485.2558310320101,486.1428854519204,484.1366850650389,486.0005951924739
2.2200000000000015,-1.39273520068,1.78548924648,14.7047848993,0.177165857491,0.259439963836,0.0,-2.40455631929,2.24294458701,3.87400774575,0.0787765867123,0.188025637379,0.0,464.25753401954603,464.7633003437747,463.08860080654,464.0814623738231
2.2800000000000016,-1.54177800416,1.9230831085,14.9368625608,0.182526399762,0.271576069984,0.0,-2.56456760483,2.34383168158,3.86126648098,0.0687718753082,0.176626801138,0.0,432.2426010536663,431.31481371093923,431.5537354828854,430.71299380417145
2.3400000000000016,-1.70092794275,2.06698249268,15.1691010105,0.186734103529,0.283655005742,0.0,-2.74145222133,2.45299612633,3.87920905017,0.0709192829852,0.188812221183,0.0,443.28721513769165,444.31913128404466,442.7071233051529,442.88748914193843
2.4000000000000017,-1.87054174402,2.21726376996,15.4010482659,0.197665307484,0.295642277922,0.0,-2.91332558665,2.55715169645,3.85156769753,0.0413893168145,0.178640601748,0.0,430.2835639761261,429.45614155243817,430.9837333396075,428.48310941013284
2.4600000000000017,-2.05302010354,2.37546654218,15.6386500628,0.21045508102,0.310817346212,0.0,-3.17069117995,2.71738315096,4.06614602302,0.00500098122383,0.200596171001,0.0,508.16574997870833,509.7660609581335,510.065614543598,507.46021980254415
2.520000000000002,-2.24932472702,2.54221633291,15.88295645,0.210794668697,0.322841123901,0.0,-3.3737898794,2.84070203831,4.0765218345,0.00131439655249,0.199459167505,0.0,450.36102732962996,450.3077260185217,448.4698526580876,448.1701919180118
2.580000000000002,-2.45777542586,2.71616498159,16.1270089901,0.210908684261,0.335041970605,0.0,-3.57555498093,2.95733922295,4.05778793364,-0.002264198487,0.203683563927,0.0,442.16339508560856,442.55106040183097,440.73694124465084,440.4410185284303
2.640000000000002,-2.67824312309,2.8968836177,16.3689539981,0.211108728092,0.348978279597,0.0,-3.77448807394,3.06637401946,4.00632652478,0.0029970850174,0.188085060842,0.0,432.28159558467223,431.0048191239702,432.11324107934615,432.5566277915753
2.700000000000002,-2.91101037304,3.0841882852,16.6080312709,0.215788284394,0.363251882306,0.0,-3.9855440042,3.1771982827,3.96196692818,0.0250652544934,0.167908534899,0.0,437.50064620859473,435.8497215424867,435.0516487141973,436.8957657003841
2.760000000000002,-3.15766868986,3.27872285414,16.8468386837,0.21816978856,0.375669288853,0.0,-4.23734500964,3.30711299531,3.99694618945,0.0341971665259,0.183517782899,0.0,465.1102798672375,466.3586616989612,464.9035899192085,465.61885399783307
2.820000000000002,-3.41931430122,3.48088707208,17.0867004579,0.23243270264,0.386965346031,0.0,-4.48497307108,3.43256549226,3.99692946774,0.0712953511379,0.176346500991,0.0,457.21277775483406,456.67172916057586,455.706744768212,458.6644707865046
2.880000000000002,-3.6949484247,3.69015123241,17.3238229439,0.237993073826,0.397537213647,0.0,-4.70364338503,3.54304484895,3.90639393737,0.0825592008409,0.174535286251,0.0,429.74391908762783,429.6212440617768,427.06539032726147,428.0299494542428
2.940000000000002,-3.98564050351,3.90704224952,17.5593062128,0.245678645493,0.423274510454,0.0,-4.98800622963,3.68668902224,3.94060639538,0.0995048215246,0.216150623768,0.0,472.4344013622379,475.6650170468276,474.15735138046324,475.463583897704
3.000000000000002,-4.29355919142,4.1324554413,17.7959520325,0.25195007761,0.438190001955,0.0,-5.27693177854,3.82709988923,3.94576359122,0.092174067659,0.230279408602,0.0,469.41556413897337,470.55627711042007,470.0768349039972,469.5158085579909
3.0600000000000023,-4.61926844585,4.36642838262,18.0330071087,0.262526741938,0.458909532399,0.0,-5.581416622,3.97222732517,3.95360919825,0.115610552468,0.200272125778,0.0,476.77171958328853,474.5177467388267,474.286865447134,476.09179107114204
3.1200000000000023,-4.96420165755,4.60952660911,18.2714382303,0.270507922584,0.471263120821,0.0,-5.91696368454,4.13108881651,3.99182097288,0.125669778195,0.205544906171,0.0,491.0718921833494,491.49868487586485,490.03841971986355,490.7970372371797
3.1800000000000024,-5.32749532474,4.86116460784,18.5081180829,0.278206363127,0.486882664441,0.0,-6.19376494317,4.25687360335,3.89591936418,0.119948750443,0.184447224984,0.0,450.4004038599057,448.728547931159,449.7905722168465,449.34059212597856
3.2400000000000024,-5.70704064829,5.1200783035,18.7377721212,0.285547575465,0.497951234831,0.0,-6.45844835229,4.37364672543,3.75809858706,0.114417125961,0.181960924416,0.0,438.0950072459781,437.9213782167898,437.5739273531625,437.1258371409879
3.3000000000000025,-6.10222785029,5.38580342936,18.9582317206,0.293231710219,0.515568471681,0.0,-6.71546640475,4.48384010984,3.58925124051,0.103229690839,0.20913905472,0.0,428.2269793143482,430.57027191120477,428.91453143304636,427.97441545435885
3.3600000000000025,-6.51727048765,5.66028773717,19.1754189925,0.299428437476,0.528107185521,0.0,-7.11959643438,4.66521746566,3.64739217715,0.10068924752,0.20847416299,0.0,513.727267797367,513.7166137584976,513.4960611458955,513.3233208387167
3.4200000000000026,-6.95560158032,5.94514448675,19.3937979285,0.335417848189,0.54446705628,0.0,-7.49166057576,4.83201494726,3.62792739368,0.159448507938,0.228804382076,0.0,494.74813259899435,496.28363038216014,492.4849652988695,496.8249335497093
3.4800000000000026,-7.41256844053,6.23830006889,19.6044530978,0.344975060933,0.558531489425,0.0,-7.74137013131,4.93983705307,3.39287679239,0.158775485449,0.221138784854,0.0,422.58901922780325,421.9812950199747,421.91966458247026,421.8870817258094
3.5400000000000027,-7.88609489958,6.53869598768,19.8029003069,0.359624471831,0.574775632742,0.0,-8.04344622321,5.07343574265,3.21998887297,0.182397500196,0.201002161342,0.0,450.3938610180812,448.8066494780621,450.5223661321504,452.45500018182764
3.6000000000000028,-8.37767380805,6.84700799666,19.9902769626,0.371672512845,0.594772611152,0.0,-8.34323632406,5.20341409911,3.02378076899,0.169622817467,0.168916201538,0.0,448.4053500688188,445.82542302011063,447.1287781340622,446.11694671297226
3.660000000000003,-8.88769615875,7.16324941683,20.1659293949,0.381844533899,0.60502205181,0.0,-8.6578434528,5.33776407765,2.82968442803,0.167526729405,0.16381907494,0.0,452.1642478098044,451.7795190126837,453.9279764571696,453.7863579302145
3.720000000000003,-9.4175945423,7.48800879481,20.3308463337,0.392698738467,0.617659021028,0.0,-9.00563268755,5.48719103742,2.66535218888,0.156438546187,0.181013085068,0.0,469.083746503571,470.44336313387254,469.54658700781295,468.7093506774036
3.780000000000003,-9.96751963714,7.82118392356,20.4843180963,0.405117492992,0.63079111475,0.0,-9.32549123239,5.61837701026,2.44845026975,0.136123815379,0.196364766629,0.0,453.68775542517386,454.9519269191403,454.82448993235715,453.21453109831873
3.840000000000003,-10.5400796504,8.16398361638,20.6286316503,0.413274372218,0.642561097196,0.0,-9.75950629754,5.80733463128,2.35892813422,0.135342652349,0.195042069172,0.0,509.3260277055067,509.26352437125774,509.93933217335365,509.89796287530527
3.900000000000003,-11.1347618446,8.51585774775,20.7622578906,0.421539498739,0.659593380657,0.0,-10.063656623,5.92113798384,2.09349745933,0.129807011066,0.219158933594,0.0,445.5474740680251,447.5559138125713,447.8355001186018,447.4010916358342
3.960000000000003,-11.7483000257,8.87472832425,20.8802077107,0.442605807388,0.673669861076,0.0,-10.3875510192,6.04110890958,1.83578724464,0.0886714684052,0.207342552112,0.0,457.54634572080215,456.6486192641029,456.78859538108526,453.5068188153491
4.020000000000002,-12.3831066204,9.24171979426,20.9842735301,0.454459435855,0.697284791113,0.0,-10.7725102958,6.19073366232,1.62960267971,0.0594452487782,0.169502929604,0.0,486.9060392049128,484.0994086151711,486.1327532518769,483.9414088865042
