time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,reward
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,25,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,26,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,27,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,28,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,29,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,30,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,31,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,32,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,33,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,34,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,35,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,36,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,37,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,38,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,39,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,40,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,41,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,42,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,43,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,44,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,45,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,46,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,47,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,48,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,49,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,50,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,51,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,52,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,53,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,54,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,55,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,56,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,57,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,58,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,59,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,60,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,61,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,62,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,63,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,64,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,65,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,66,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,67,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,68,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,69,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,70,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,71,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,72,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,73,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,74,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,75,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,76,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,77,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,78,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,79,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,80,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,81,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,82,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,83,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,84,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,85,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,86,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,87,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,88,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,89,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,90,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,91,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,92,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,93,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,94,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,95,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,96,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,97,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,98,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,99,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,100,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,101,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,102,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,103,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,104,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,105,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,106,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,107,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,108,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,109,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,110,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,111,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,112,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,113,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,114,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,115,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,116,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,117,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,118,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,119,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,120,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,121,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,122,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,123,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,124,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,125,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,126,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,127,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,128,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,129,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,130,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,131,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,132,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,133,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,134,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,135,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,136,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,137,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,138,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,139,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,140,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,141,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,142,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,143,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,144,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,145,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,146,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,147,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,148,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,149,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,150,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,151,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,152,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,153,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,154,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,155,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004,156,294.0
